type,Date,Experimentname,Datetime,Number of hosts,Number of VMs,Total simulation time,Energy consumption,Number of VM migrations,SLA,ESLAV,PDM,ODF,Overall SLA violation,Average SLA violation,Number of host shutdowns,,,
last,20110309,mad_mmtmc,10/18/2014 6:57,800,1061,86400,157.133111,23825,0.004173923,0.655861485,0.078544896,5.314059937,0.096410385,10.29550569,5074,1579,,
last,20110309,mad_mu,10/18/2014 6:58,800,1061,86400,163.8536336,25378,0.005148367,0.843578642,0.067774571,7.596310773,0.087266178,10.12466757,5300,1857,,
last,20110309,mad_mumc,10/18/2014 6:59,800,1061,86400,165.5865094,25721,0.005417318,0.897034756,0.071005205,7.62946581,0.093429458,10.25904067,5439,1957,,
last,20110309,thr_fs,10/18/2014 7:00,800,1061,86400,149.8518586,22168,0.00620293,0.929520616,0.105901514,5.857262956,0.125666543,10.13653791,4728,1077,,
last,20110309,thr_mc,10/18/2014 7:01,800,1061,86400,151.0213552,22188,0.008579162,1.295636618,0.119098511,7.203416373,0.144320364,10.32326475,4776,1048,,
last,20110309,thr_mcmc,10/18/2014 7:01,800,1061,86400,152.1519793,22170,0.008244057,1.254349657,0.115364609,7.146088804,0.139464782,10.29250367,4804,1096,,
last,20110309,thr_mmt,10/18/2014 7:02,800,1061,86400,160.8015035,25224,0.004528677,0.728218034,0.083973212,5.393001705,0.096959728,10.23569109,5243,1132,,
last,20110309,thr_mmtmc,10/18/2014 7:02,800,1061,86400,159.3324937,24814,0.004780957,0.761761878,0.08636866,5.535523496,0.102863663,10.33600843,5152,1400,,
last,20110309,thr_mu,10/18/2014 7:03,800,1061,86400,166.6786415,26819,0.006023298,1.0039552,0.078863845,7.6375916,0.100524725,10.39180997,5549,1875,,
last,20110309,thr_mumc,10/18/2014 7:04,800,1061,86400,166.6786415,26819,0.006023298,1.0039552,0.078863845,7.6375916,0.100524725,10.39180997,5549,1875,,
last,20110322,msm_fs,10/18/2014 7:05,800,1516,86400,148.6562273,10992,7.25E-04,0.107787552,0.027937277,2.595382841,0.029735326,9.74015496,1892,153,,
last,20110322,msm_mc,10/18/2014 7:05,800,1516,86400,149.0894884,11365,9.98E-04,0.148847906,0.03293881,3.031012994,0.036526164,9.63674935,1902,191,,
last,20110322,msm_mcmc,10/18/2014 7:06,800,1516,86400,149.1381157,11394,9.93E-04,0.148131852,0.03217091,3.087425254,0.035089065,9.693328869,1917,172,,
last,20110322,msm_mmt,10/18/2014 7:07,800,1516,86400,150.4920918,12917,7.15E-04,0.107572084,0.027792349,2.571938881,0.030370174,9.828325427,2131,330,,
last,20110303,msm_fs,10/18/2014 14:26,800,1052,86400,136.5296466,6042,3.60E-04,0.049135645,0.019727691,1.824288104,0.022462519,9.801381973,1424,184,,
last,20110303,msmd_fs,10/18/2014 14:27,800,1052,86400,135.8819296,7528,5.32E-04,0.072349983,0.024588409,2.165440706,0.027965693,9.643509535,1628,0,,
last,20110306,msm_fs,10/18/2014 14:28,800,898,86400,103.1633976,5541,4.67E-04,0.048131746,0.022397854,2.083049375,0.024268047,9.77608258,1316,107,,
last,20110306,msmd_fs,10/18/2014 14:28,800,898,86400,102.1794246,6123,5.99E-04,0.061183592,0.025755449,2.324889898,0.030301507,9.587509659,1429,0,,
last,20110309,msm_fs,10/18/2014 14:29,800,1061,86400,119.9286984,5365,3.80E-04,0.045547103,0.019413271,1.956315594,0.022518631,9.729918467,1305,176,,
last,20110309,msmd_fs,10/18/2014 14:29,800,1061,86400,119.0663085,7318,6.78E-04,0.080742408,0.02837804,2.389628654,0.033040716,9.741817715,1549,0,,
last,20110322,msm_fs,10/18/2014 14:30,800,1516,86400,148.6562273,10992,7.25E-04,0.107787552,0.027937277,2.595382841,0.029735326,9.74015496,1892,153,,
last,20110322,msmd_fs,10/18/2014 14:32,800,1516,86400,146.9665422,12284,9.41E-04,0.138360339,0.032998566,2.852975715,0.036896457,9.629115646,2055,0,,
last,20110325,msm_fs,10/18/2014 14:33,800,1078,86400,125.6908046,7592,5.53E-04,0.069513898,0.023925088,2.311610135,0.026084555,9.734014453,1577,145,,
last,20110325,msmd_fs,10/18/2014 14:34,800,1078,86400,124.8568085,8995,8.10E-04,0.1010982,0.02994228,2.704246809,0.034039096,9.659225791,1768,0,,
last,20110403,msm_fs,10/18/2014 14:35,800,1463,86400,188.7378024,10270,4.25E-04,0.080158918,0.021234198,2.000124809,0.023291029,9.764248932,1892,230,,
last,20110403,msmd_fs,10/18/2014 14:37,800,1463,86400,187.7959255,13172,7.03E-04,0.13193345,0.028259047,2.486057897,0.031611626,9.643183824,2236,0,,
last,20110409,msm_fs,10/18/2014 14:38,800,1358,86400,150.6025063,8305,4.45E-04,0.066997289,0.02129031,2.089503191,0.023352113,9.672285622,1634,177,,
last,20110409,msmd_fs,10/18/2014 14:40,800,1358,86400,149.5504325,10292,6.74E-04,0.100821222,0.027096519,2.488002278,0.030080773,9.649414048,1879,0,,
last,20110411,msm_fs,10/18/2014 14:41,800,1233,86400,147.822964,8449,4.72E-04,0.069818114,0.021835296,2.163052833,0.023699378,9.625387587,1689,142,,
last,20110411,msmd_fs,10/18/2014 14:42,800,1233,86400,146.4226804,10494,7.03E-04,0.102993256,0.028083512,2.50466135,0.032099793,9.732629782,1914,0,,
last,20110412,msm_fs,10/18/2014 14:43,800,1054,86400,130.2705945,7447,5.12E-04,0.066681724,0.023454818,2.182369847,0.026158728,9.627803722,1593,195,,
last,20110412,msmd_fs,10/18/2014 14:44,800,1054,86400,128.2874729,8383,6.34E-04,0.081280007,0.026154629,2.422428251,0.030159241,9.664275742,1724,0,,
last,20110420,msm_fs,10/18/2014 14:44,800,1033,86400,112.2397998,6825,5.59E-04,0.06270395,0.024393662,2.290187348,0.027793304,9.787881071,1525,179,,
last,20110420,msmd_fs,10/18/2014 14:45,800,1033,86400,109.2728827,9042,9.63E-04,0.105230744,0.033552283,2.870173626,0.040624435,9.576781636,1747,0,,
last,20110303,msmd_fs,10/18/2014 15:07,800,1052,86400,136.6852685,6389,3.94E-04,0.053865376,0.020755645,1.898679894,0.023663664,9.583640921,1467,0,,
last,20110306,msmd_fs,10/18/2014 15:07,800,898,86400,103.4325064,5819,5.10E-04,0.052715647,0.023067043,2.209482524,0.025525351,9.768792077,1367,0,,
last,20110309,msmd_fs,10/18/2014 15:08,800,1061,86400,120.3449293,5922,4.51E-04,0.054245336,0.021721745,2.075104159,0.02465907,9.749272211,1376,0,,
last,20110322,msmd_fs,10/18/2014 15:09,800,1516,86400,147.8562538,9798,6.27E-04,0.092679422,0.025452273,2.462731347,0.027975836,9.784833458,1784,0,,
last,20110325,msmd_fs,10/18/2014 15:10,800,1078,86400,126.1410376,7729,5.88E-04,0.074232779,0.025319324,2.324273438,0.027873143,9.629929507,1623,0,,
last,20110403,msmd_fs,10/18/2014 15:11,800,1463,86400,189.0072607,10581,4.45E-04,0.084094691,0.021798546,2.041091924,0.023963975,9.681135805,1929,0,,
last,20110409,msmd_fs,10/18/2014 15:12,800,1358,86400,150.5456806,8301,4.35E-04,0.065533729,0.020993611,2.073525788,0.022851202,9.628278781,1643,0,,
last,20110411,msmd_fs,10/18/2014 15:12,800,1233,86400,147.6712477,8010,4.49E-04,0.066304618,0.021396078,2.09852264,0.023661298,9.697438067,1652,0,,
last,20110412,msmd_fs,10/18/2014 15:13,800,1054,86400,130.1335892,7452,5.09E-04,0.066280483,0.023226889,2.192831277,0.026520666,9.815823365,1594,0,,
last,20110420,msmd_fs,10/18/2014 15:14,800,1033,86400,112.616194,7323,6.39E-04,0.071943184,0.026456314,2.41467936,0.030179879,9.813578117,1570,0,,
last,20110303,iqr_mcmc,10/18/2014 15:43,800,1052,86400,168.9321115,29131,0.009998041,1.688990245,0.130466263,7.663315562,0.187471429,9.841638053,5458,3109,,
last,20110303,iqr_mmtmc,10/18/2014 15:44,800,1052,86400,177.8909985,31243,0.005842078,1.039253115,0.097462193,5.994199332,0.131799646,10.06205756,5941,3236,,
last,20110303,iqr_rsmc,10/18/2014 15:45,800,1052,86400,168.5818971,28182,0.009987942,1.683786195,0.130279038,7.666576317,0.18377176,9.965083705,5395,2850,,
last,20110303,iqr_mumc,10/18/2014 15:46,800,1052,86400,193.5376651,33858,0.007129814,1.379887572,0.089583267,7.958868106,0.126638155,10.28019199,6511,4083,,
last,20110303,lrr_mcmc,10/18/2014 15:51,800,1052,86400,146.0937821,18253,0.002944936,0.43023688,0.065914258,4.46782889,0.071937075,9.778186494,2911,41731,,
last,20110303,lrr_mmtmc,10/18/2014 15:51,800,1052,86400,148.5822286,20355,0.002208143,0.32809075,0.060150566,3.671025497,0.064019443,9.940322559,3246,477,,
last,20110303,lrr_rsmc,10/18/2014 15:52,800,1052,86400,145.542319,17390,0.002811369,0.409173096,0.06368186,4.414708584,0.068908389,9.787345784,2825,288,,
last,20110303,lrr_mumc,10/18/2014 15:53,800,1052,86400,151.8725571,21556,0.00283536,0.430613343,0.059818506,4.739937466,0.065534222,9.977873314,3468,662,,
last,20110303,mad_mcmc,10/18/2014 15:54,800,1052,86400,165.4634116,33473,0.012355796,2.044432237,0.154896158,7.976825646,0.239584851,10.24912382,5486,4394,,
last,20110303,mad_mmtmc,10/18/2014 15:56,800,1052,86400,175.734761,37074,0.008682227,1.52576917,0.130862689,6.634608773,0.185974984,10.52200096,6001,4941,,
last,20110303,mad_rsmc,10/18/2014 15:57,800,1052,86400,165.5348742,33963,0.012804324,2.119562122,0.158293189,8.088992201,0.243222147,10.2376803,5474,4437,,
last,20110303,mad_mumc,10/18/2014 15:58,800,1052,86400,193.7436156,38921,0.009705835,1.880443654,0.116792578,8.310318713,0.172198535,10.58596679,6876,5876,,
last,20110303,thr_mcmc,10/18/2014 15:59,800,1052,86400,144.0939666,37585,0.039555303,5.699680541,0.195170493,20.26705091,0.68114739,9.346107577,4601,9168,,
last,20110303,thr_mmtmc,10/18/2014 16:00,800,1052,86400,161.9863558,45867,0.028569677,4.627897909,0.180102609,15.86300022,0.544048783,9.143600962,5910,11009,,
last,20110303,thr_rsmc,10/18/2014 16:00,800,1052,86400,142.5853641,36754,0.039155673,5.583025851,0.19380369,20.20378079,0.672072157,9.380720906,4439,8736,,
last,20110303,thr_mumc,10/18/2014 16:01,800,1052,86400,189.0752745,47035,0.023950159,4.528382869,0.171595124,13.95736566,0.469572521,9.906837784,7083,12399,,
last,20110306,iqr_mcmc,10/18/2014 16:02,800,898,86400,127.7662954,21984,0.009925922,1.268198242,0.130454575,7.608718752,0.18656496,9.969031249,4339,2287,,
last,20110306,iqr_mmtmc,10/18/2014 16:03,800,898,86400,135.5447609,24297,0.006201025,0.840516489,0.10304609,6.017720105,0.137097368,10.18941446,4722,2570,,
last,20110306,iqr_rsmc,10/18/2014 16:03,800,898,86400,128.0206383,21538,0.01004943,1.286534391,0.130987911,7.672028303,0.187344434,10.09322645,4312,2385,,
last,20110306,iqr_mumc,10/18/2014 16:04,800,898,86400,145.3923914,26062,0.007442234,1.0820442,0.093514906,7.958339801,0.132493885,10.32927135,5095,3166,,
last,20110306,lrr_mcmc,10/18/2014 16:07,800,898,86400,109.1877769,12392,0.002629073,0.287062599,0.060411635,4.35193099,0.066804889,9.742360654,2258,31378,,
last,20110306,lrr_mmtmc,10/18/2014 16:07,800,898,86400,112.2576693,15161,0.002268121,0.254614,0.059026298,3.842560496,0.064019643,9.958390016,2639,440,,
last,20110306,lrr_rsmc,10/18/2014 16:08,800,898,86400,109.0641865,12258,0.002548681,0.277969785,0.059347021,4.294538517,0.065551902,9.923375344,2232,254,,
last,20110306,lrr_mumc,10/18/2014 16:08,800,898,86400,114.9496587,17184,0.003131298,0.359941622,0.061569268,5.085813057,0.069229048,9.915789374,2883,691,,
last,20110306,mad_mcmc,10/18/2014 16:09,800,898,86400,124.4483469,24867,0.012238764,1.523094002,0.154191038,7.937403239,0.2390067,10.57133368,4292,3234,,
last,20110306,mad_mmtmc,10/18/2014 16:10,800,898,86400,132.7412512,27563,0.008119594,1.077805024,0.125275032,6.481414187,0.175531081,10.67518893,4763,3923,,
last,20110306,mad_rsmc,10/18/2014 16:10,800,898,86400,122.8832596,24930,0.01269734,1.560290505,0.158301299,8.020995335,0.242380269,10.44563983,4195,3238,,
last,20110306,mad_mumc,10/18/2014 16:11,800,898,86400,145.9592397,29625,0.009771149,1.42618941,0.117682207,8.302995634,0.174332869,10.64393939,5344,4619,,
last,20110306,thr_mcmc,10/18/2014 16:12,800,898,86400,111.9622018,27914,0.035979009,4.028289055,0.187909449,19.14699296,0.651652661,9.538376623,3794,6771,,
last,20110306,thr_mmtmc,10/18/2014 16:12,800,898,86400,124.5768567,33046,0.025832356,3.218113737,0.171001536,15.1065054,0.519395226,9.20234226,4704,8195,,
last,20110306,thr_rsmc,10/18/2014 16:13,800,898,86400,109.7864751,27630,0.038927456,4.273708188,0.199075064,19.55415974,0.690944045,9.765118357,3691,6674,,
last,20110306,thr_mumc,10/18/2014 16:13,800,898,86400,145.7537642,34259,0.021648168,3.155301909,0.164344052,13.17246797,0.437054127,9.98019243,5560,8975,,
last,20110309,iqr_mcmc,10/18/2014 16:14,800,1061,86400,147.7587203,22016,0.009028983,1.334110916,0.12093831,7.465775399,0.170512612,10.42873266,4709,2191,,
last,20110309,iqr_mmtmc,10/18/2014 16:15,800,1061,86400,156.6125578,25066,0.005256631,0.823254413,0.092410669,5.688337674,0.124709239,10.67078932,5187,2530,,
last,20110309,iqr_rsmc,10/18/2014 16:15,800,1061,86400,146.2058748,22791,0.010026221,1.465892406,0.131508017,7.624037818,0.185823058,10.6380389,4757,2335,,
last,20110309,iqr_mumc,10/18/2014 16:16,800,1061,86400,166.3091099,27384,0.006892737,1.146324972,0.087444106,7.882449076,0.126233508,10.65782851,5583,3233,,
last,20110309,lrr_mcmc,10/18/2014 16:20,800,1061,86400,130.6036617,18161,0.004439205,0.579776479,0.081975394,5.415290098,0.091487499,9.937375196,3073,35564,,
last,20110309,lrr_mmtmc,10/18/2014 16:21,800,1061,86400,137.1729777,21546,0.003542485,0.485933239,0.077062802,4.596880838,0.083491422,10.04596151,3727,564,,
last,20110309,lrr_rsmc,10/18/2014 16:21,800,1061,86400,131.3552358,18730,0.004835266,0.635137536,0.087521188,5.524680747,0.09911746,9.988302418,3171,498,,
last,20110309,lrr_mumc,10/18/2014 16:22,800,1061,86400,142.4625342,24221,0.004950722,0.70529239,0.080493221,6.150483014,0.090975161,10.11386851,4087,974,,
last,20110309,mad_mcmc,10/18/2014 16:23,800,1061,86400,145.5833115,25681,0.011979128,1.743961097,0.151265759,7.919259409,0.230654051,10.83171975,4841,3264,,
last,20110309,mad_mmtmc,10/18/2014 16:24,800,1061,86400,153.7076454,27813,0.007318263,1.12487296,0.115993655,6.309192416,0.164666292,10.87263623,5238,3645,,
last,20110309,mad_rsmc,10/18/2014 16:25,800,1061,86400,145.0707487,26070,0.012034238,1.745815918,0.151760609,7.92975072,0.230474992,10.92035683,4864,3308,,
last,20110309,mad_mumc,10/18/2014 16:26,800,1061,86400,167.0949811,29843,0.008435109,1.40946444,0.1039197,8.116949294,0.157052599,10.85136866,5743,4444,,
last,20110309,thr_mcmc,10/18/2014 16:26,800,1061,86400,130.1588504,32646,0.038219094,4.97455328,0.214298684,17.83449759,0.712499553,10.52193218,4405,7715,,
last,20110309,thr_mmtmc,10/18/2014 16:27,800,1061,86400,142.1374397,38036,0.027643728,3.929208693,0.190446798,14.51519693,0.568143636,10.0836157,5257,9272,,
last,20110309,thr_rsmc,10/18/2014 16:28,800,1061,86400,129.6005207,32842,0.040215463,5.211944901,0.218611305,18.39587514,0.724592536,10.5135802,4412,7710,,
last,20110309,thr_mumc,10/18/2014 16:29,800,1061,86400,163.888229,39295,0.023002999,3.769920825,0.177304591,12.97371899,0.476116574,10.6934899,6208,10329,,
last,20110322,iqr_mcmc,10/18/2014 16:30,800,1516,86400,179.7526301,28591,0.007646724,1.374518826,0.102965991,7.426456425,0.145692577,10.20700043,5433,2709,,
last,20110325,iqr_mcmc,10/18/2014 17:45,800,1078,86400,156.415216,25443,0.008965558,1.402349716,0.119072868,7.529471922,0.167961741,10.11763727,5051,2597,,
last,20110325,iqr_mmtmc,10/18/2014 17:46,800,1078,86400,164.6088052,27903,0.004998637,0.822819625,0.086733124,5.763238486,0.117484102,10.21204633,5479,2886,,
last,20110325,iqr_rsmc,10/18/2014 17:47,800,1078,86400,154.5525233,24946,0.008703489,1.345146137,0.1152416,7.552384462,0.162400103,9.92236935,4904,2498,,
last,20110325,iqr_mumc,10/18/2014 17:48,800,1078,86400,173.6862964,29377,0.006161423,1.07015467,0.077906179,7.908772683,0.1099238,10.11681429,5797,3143,,
last,20110325,lrr_mcmc,10/18/2014 17:52,800,1078,86400,134.9702822,18278,0.003314099,0.447304868,0.06867403,4.825840191,0.074488901,9.843980557,2883,36519,,
last,20110325,lrr_mmtmc,10/18/2014 17:53,800,1078,86400,139.8386319,21971,0.002647955,0.370286397,0.065379858,4.050108107,0.069140928,9.976256814,3476,420,,
last,20110325,lrr_rsmc,10/18/2014 17:54,800,1078,86400,134.8500797,18171,0.0033207,0.447796707,0.067730935,4.902782363,0.073588344,9.816200917,2876,265,,
last,20110325,lrr_mumc,10/18/2014 17:55,800,1078,86400,142.9198531,23510,0.003578993,0.511509178,0.065993639,5.423239633,0.071849583,9.870817888,3702,590,,
last,20110325,mad_mcmc,10/18/2014 17:56,800,1078,86400,153.3597895,29337,0.011221887,1.720986174,0.141388474,7.936917583,0.216692972,10.28994921,5032,3698,,
last,20110325,mad_mmtmc,10/18/2014 17:57,800,1078,86400,161.9805721,31494,0.006957995,1.127060071,0.110687155,6.286181418,0.158236139,10.59566323,5496,4154,,
last,20110325,mad_rsmc,10/18/2014 17:58,800,1078,86400,151.7440549,28483,0.010768575,1.634067258,0.137055171,7.857109732,0.208880964,10.41365132,4942,3548,,
last,20110325,mad_mumc,10/18/2014 17:59,800,1078,86400,177.214096,33525,0.008303209,1.471445693,0.101833159,8.153738135,0.154284353,10.64853043,6088,4723,,
last,20110325,thr_mcmc,10/18/2014 18:00,800,1078,86400,136.9730908,36198,0.035419237,4.851482345,0.195339829,18.13211217,0.658861974,9.762943329,4578,8226,,
last,20110325,thr_mmtmc,10/18/2014 18:00,800,1078,86400,150.5091498,41756,0.02535955,3.816844334,0.172612663,14.69159314,0.527702874,9.434746922,5497,9762,,
last,20110325,thr_rsmc,10/18/2014 18:01,800,1078,86400,136.9816354,35800,0.035118905,4.810645069,0.193225579,18.17508087,0.653156456,9.775557475,4519,8048,,
last,20110325,thr_mumc,10/18/2014 18:02,800,1078,86400,172.9969841,41456,0.020641243,3.570872777,0.158536694,13.01985204,0.437265682,10.03444341,6418,10703,,
last,20110403,iqr_mcmc,10/18/2014 18:04,800,1463,86400,231.5706866,38001,0.008920758,2.06578607,0.117335578,7.602773345,0.168971433,9.951159249,7039,4041,,
last,20110403,iqr_mmtmc,10/18/2014 18:06,800,1463,86400,243.1518909,42276,0.005524308,1.343245829,0.093535162,5.906129227,0.129520203,10.41554324,7694,4892,,
last,20110325,iqr_mcmc,10/18/2014 18:13,800,1078,86400,156.415216,25443,0.008965558,1.402349716,0.119072868,7.529471922,0.167961741,10.11763727,5051,2597,,
last,20110325,iqr_mmtmc,10/18/2014 18:14,800,1078,86400,164.6088052,27903,0.004998637,0.822819625,0.086733124,5.763238486,0.117484102,10.21204633,5479,2886,,
last,20110325,iqr_rsmc,10/18/2014 18:15,800,1078,86400,156.0107813,25123,0.008714821,1.359606105,0.115377702,7.553297815,0.16194899,9.855539761,4967,2467,,
last,20110325,iqr_mumc,10/18/2014 18:16,800,1078,86400,173.6862964,29377,0.006161423,1.07015467,0.077906179,7.908772683,0.1099238,10.11681429,5797,3143,,
last,20110325,lrr_mcmc,10/18/2014 18:20,800,1078,86400,134.9702822,18278,0.003314099,0.447304868,0.06867403,4.825840191,0.074488901,9.843980557,2883,36513,,
last,20110325,lrr_mmtmc,10/18/2014 18:21,800,1078,86400,139.8386319,21971,0.002647955,0.370286397,0.065379858,4.050108107,0.069140928,9.976256814,3476,420,,
last,20110325,lrr_rsmc,10/18/2014 18:22,800,1078,86400,134.3441673,18608,0.003443587,0.462625824,0.070528371,4.882555693,0.076150171,9.815994271,2865,278,,
last,20110325,lrr_mumc,10/18/2014 18:23,800,1078,86400,142.9198531,23510,0.003578993,0.511509178,0.065993639,5.423239633,0.071849583,9.870817888,3702,590,,
last,20110325,mad_mcmc,10/18/2014 18:24,800,1078,86400,153.3597895,29337,0.011221887,1.720986174,0.141388474,7.936917583,0.216692972,10.28994921,5032,3698,,
last,20110325,mad_mmtmc,10/18/2014 18:25,800,1078,86400,161.9805721,31494,0.006957995,1.127060071,0.110687155,6.286181418,0.158236139,10.59566323,5496,4154,,
last,20110325,mad_rsmc,10/18/2014 18:26,800,1078,86400,151.6902783,28981,0.011171776,1.694649833,0.140825161,7.93308246,0.214122574,10.56946736,4980,3594,,
last,20110325,mad_mumc,10/18/2014 18:27,800,1078,86400,177.214096,33525,0.008303209,1.471445693,0.101833159,8.153738135,0.154284353,10.64853043,6088,4723,,
last,20110325,thr_mcmc,10/18/2014 18:28,800,1078,86400,136.9730908,36198,0.035419237,4.851482345,0.195339829,18.13211217,0.658861974,9.762943329,4578,8223,,
last,20110325,thr_mmtmc,10/18/2014 18:29,800,1078,86400,150.5091498,41756,0.02535955,3.816844334,0.172612663,14.69159314,0.527702874,9.434746922,5497,9762,,
last,20110325,thr_rsmc,10/18/2014 18:29,800,1078,86400,136.8193838,34817,0.034272076,4.689084267,0.190792352,17.96302381,0.645698426,9.767336721,4438,7879,,
last,20110325,thr_mumc,10/18/2014 18:30,800,1078,86400,172.9969841,41456,0.020641243,3.570872777,0.158536694,13.01985204,0.437265682,10.03444341,6418,10703,,
last,20110403,iqr_mcmc,10/18/2014 23:39,800,1463,86400,231.5706866,38001,0.008920758,2.06578607,0.117335578,7.602773345,0.168971433,9.951159249,7039,4041,,
last,20110403,iqr_mmtmc,10/18/2014 23:41,800,1463,86400,243.1518909,42276,0.005524308,1.343245829,0.093535162,5.906129227,0.129520203,10.41554324,7694,4892,,
last,20110403,iqr_rsmc,10/18/2014 23:43,800,1463,86400,230.7635582,38553,0.009202396,2.12357763,0.120045617,7.665749177,0.172049551,10.003079,7015,4111,,
last,20110403,iqr_mumc,10/18/2014 23:45,800,1463,86400,259.6570456,44916,0.006842413,1.776680709,0.084521004,8.095517767,0.122976106,10.29960533,8424,5464,,
last,20110403,lrr_mcmc,10/18/2014 23:53,800,1463,86400,201.5090684,26638,0.003078275,0.62030036,0.065865991,4.673542629,0.071363175,9.776208059,3901,60957,,
last,20110403,lrr_mmtmc,10/18/2014 23:55,800,1463,86400,207.2450208,31548,0.00249988,0.518087597,0.064688519,3.864487272,0.068295199,9.890439093,4623,621,,
last,20110403,lrr_rsmc,10/18/2014 23:57,800,1463,86400,202.3202964,27067,0.003246331,0.656798657,0.0692332,4.688980211,0.074906681,9.888240807,3969,473,,
last,20110403,lrr_mumc,10/18/2014 23:59,800,1463,86400,211.7797305,34021,0.003350306,0.709526905,0.064721251,5.176516147,0.070987552,9.903066392,4936,1008,,
last,20110403,mad_mcmc,10/19/2014 0:01,800,1463,86400,226.5835308,45594,0.011798836,2.67342199,0.146752294,8.039967183,0.225741448,10.37000765,7111,5959,,
last,20110403,mad_mmtmc,10/19/2014 0:03,800,1463,86400,238.3637067,49168,0.00780291,1.859930527,0.121063536,6.445301481,0.174931465,10.7152017,7832,6851,,
last,20110403,mad_rsmc,10/19/2014 0:06,800,1463,86400,224.8917754,45626,0.011938266,2.684817905,0.147278698,8.105901553,0.22801894,10.35146248,7042,6025,,
last,20110403,mad_mumc,10/19/2014 0:09,800,1463,86400,260.382509,52074,0.009274027,2.414794349,0.109983798,8.432175369,0.167545707,10.58256375,8759,7873,,
last,20110403,thr_mcmc,10/19/2014 0:10,800,1463,86400,197.3799054,56593,0.043325943,8.551670518,0.204653799,21.17035848,0.737912855,9.630190657,6254,13348,,
last,20110403,thr_mmtmc,10/19/2014 0:12,800,1463,86400,219.1710793,65934,0.03115277,6.827786134,0.185521063,16.79203915,0.588759264,9.227667565,7934,16137,,
last,20110403,thr_rsmc,10/19/2014 0:13,800,1463,86400,196.9264706,56828,0.0441014,8.684732973,0.207826551,21.22029138,0.751188403,9.779920277,6266,13368,,
last,20110403,thr_mumc,10/19/2014 0:16,800,1463,86400,255.9223717,67964,0.026438528,6.766210833,0.18013222,14.6772899,0.516559949,10.20194212,9593,18055,,
last,20110409,iqr_mcmc,10/19/2014 0:17,800,1358,86400,183.113877,29365,0.008483483,1.553443486,0.114022668,7.440172423,0.162065903,9.989046017,5671,2966,,
last,20110409,iqr_mmtmc,10/19/2014 0:19,800,1358,86400,195.4618639,33359,0.005050738,0.987226761,0.08745819,5.775032051,0.117852952,10.20152055,6191,3511,,
last,20110409,iqr_rsmc,10/19/2014 0:20,800,1358,86400,184.3860856,29779,0.008675517,1.599644564,0.115854473,7.488288084,0.165454488,9.97845219,5695,3083,,
last,20110409,iqr_mumc,10/19/2014 0:21,800,1358,86400,206.6787005,34626,0.006126176,1.266150054,0.078358904,7.818097898,0.112809092,10.25702366,6670,4068,,
last,20110409,lrr_mcmc,10/19/2014 0:27,800,1358,86400,161.8741702,22956,0.003451647,0.558732493,0.071385434,4.835225897,0.077181434,9.829040121,3370,45674,,
last,20110409,lrr_mmtmc,10/19/2014 0:28,800,1358,86400,166.632877,25248,0.0023834,0.397152768,0.060447327,3.94293666,0.064164122,9.953034654,3960,497,,
last,20110409,lrr_rsmc,10/19/2014 0:29,800,1358,86400,161.6015535,22702,0.003458241,0.558857107,0.070748124,4.88810265,0.076320009,9.825699742,3351,336,,
last,20110409,lrr_mumc,10/19/2014 0:31,800,1358,86400,170.6150523,28810,0.003746635,0.639232338,0.06952822,5.388653795,0.076200874,9.975816324,4290,776,,
last,20110409,mad_mcmc,10/19/2014 0:32,800,1358,86400,181.3944774,35441,0.011131818,2.019250297,0.141665722,7.857806225,0.218269498,10.50090785,5805,4477,,
last,20110409,mad_mmtmc,10/19/2014 0:34,800,1358,86400,192.6677019,37910,0.006843167,1.318457186,0.109346016,6.258267903,0.155634621,10.57042417,6427,5216,,
last,20110409,mad_rsmc,10/19/2014 0:35,800,1358,86400,180.1820936,34635,0.011279245,2.032317903,0.142406781,7.92044066,0.220313185,10.38318747,5757,4499,,
last,20110409,mad_mumc,10/19/2014 0:37,800,1358,86400,208.9997393,40969,0.008927844,1.865917089,0.108221799,8.249580221,0.165239685,10.63065259,7201,6419,,
last,20110409,thr_mcmc,10/19/2014 0:38,800,1358,86400,157.7511813,44904,0.039956571,6.303196222,0.200982984,19.88057394,0.709650894,9.664728264,5108,10180,,
last,20110409,thr_mmtmc,10/19/2014 0:39,800,1358,86400,178.1622623,50763,0.026756425,4.766985167,0.174008035,15.37654559,0.54421255,9.294815043,6471,12156,,
last,20110409,thr_rsmc,10/19/2014 0:40,800,1358,86400,161.0208696,44418,0.039668603,6.387472933,0.203352606,19.50730001,0.714880271,9.799832379,5280,9996,,
last,20110409,thr_mumc,10/19/2014 0:41,800,1358,86400,204.5449793,50489,0.022341841,4.569911454,0.164319552,13.59658114,0.467193608,10.06785334,7538,13155,,
last,20110411,iqr_mcmc,10/19/2014 0:42,800,1233,86400,180.3006118,28897,0.00867069,1.563330714,0.116185494,7.462799079,0.167796897,9.978127561,5540,3047,,
last,20110411,iqr_mmtmc,10/19/2014 0:44,800,1233,86400,193.079821,31718,0.004648632,0.897557046,0.082197058,5.655472562,0.113458117,10.3980305,6124,3519,,
last,20110411,iqr_rsmc,10/19/2014 0:45,800,1233,86400,181.7522916,29058,0.008556247,1.555117481,0.115312037,7.420081276,0.161989063,9.835297779,5614,2846,,
